0,0
0,0
0,0.0872
1.571,0
0,0.5027
0,0.5027
0,0.0262
1.571,0
0,0.5184
0,0.6598
0,-0.0262
1.571,0
0,0.4399
0,0.7384
0.0838,0
0,-0.0872
1.571,0
0,0.7227
0,0.6284
0.5235,-0.1256
0,0.609
0,0.262
0,0.6087
0,0.8377
