0
0
0.06038
0.50743
1.1167
0.69035
0.00264
0.80282
1.2015
0.80319
-0.01803
0.94075
1.214
0.73165
0.03641
-0.05692
1.058
1.217
0.71286
0.29394
0.76758
0.03125
0.34589
0.32231
