0
0
0.07553
0.40306
1.2096
0.72576
0.0053
0.67633
1.269
0.83638
-0.02396
0.83896
1.2483
0.74088
0.03641
-0.07043
0.96878
1.2247
0.70327
0.30279
0.75007
0.03125
0.34589
0.32231
