-8.90E-17,-1.27E-17,1.32E-17,2.42E-16,-3.94E-17,1.91E-16,5.20E-16,1.21E-16,-4.45E-17
-2.00E-17,1.85E-17,7.71E-17,4.72E-18,1.28E-16,1.64E-16,4.82E-17,2.77E-17,-2.09E-17
0.033705598,-0.074961904,-0.054537422,-0.061876637,0.146382763,-0.027988588,0.247699669,-0.096210537,-0.265451981
0.190956857,0.396214907,0.201821791,0.341257997,-0.011371502,-0.075955795,0.085761205,-0.058004075,-0.301929865
0.257706737,-0.271425094,0.174053552,-0.228219014,-0.280974622,0.564189808,-0.224182733,0.018403963,-0.03471186
0.176514003,-0.28113341,0.568835708,0.061875609,0.300812998,-0.050363116,0.431421901,0.163938189,0.352542403
0.005366899,-0.016820334,-0.08035837,0.005664776,0.100968765,-0.10183389,0.065169486,-0.072817334,-0.050534708
0.321910755,0.412377775,0.089432103,0.07471858,0.12093087,0.125921433,-0.104686416,-0.087056268,0.037674771
0.233837512,-0.115816265,-0.276673407,0.053780306,-0.113381445,0.055062183,0.126309421,0.093654945,-0.2696215
0.28388226,-0.192431669,0.057850948,0.020018349,0.146099177,-0.127409815,-0.066609434,0.331538312,-0.335985324
-0.00944138,0.008229884,0.043331289,-0.014318801,-0.049668676,-0.094339431,-0.014977878,-0.252993649,-0.172105951
0.30145053,0.377017192,-0.029465207,-0.11227659,0.115397605,0.053324738,0.060280927,-0.262352536,0.034058143
0.233361434,-0.118229935,-0.361188718,0.057264038,0.07353209,-0.016354293,0.024384845,0.418508929,-0.004199641
0.308470274,-0.176404464,-0.063689526,0.054509176,-0.109732782,-0.322612216,-0.18538248,-0.209669176,0.418387007
-0.019741923,-0.006539513,-0.035606108,-0.069184438,0.125781776,-0.213018081,-0.016904587,-0.212762016,-0.060870953
0.027592306,0.089524368,0.100017531,-0.017823985,-0.289513774,0.05249772,0.100560713,0.039545412,-0.141385199
0.340781872,0.330463554,-0.020696339,-0.216683723,0.000961609,0.16965137,0.103654643,0.196649113,0.298863668
0.295630027,-0.110986631,-0.480059697,0.173492368,-0.040290929,-0.016783238,0.334699066,-0.065817794,0.088099383
0.403775905,-0.315074602,0.184558415,0.031880924,0.075657127,-0.207929249,-0.306144276,-0.340936138,-0.225005854
0.110388058,0.165159768,0.170299851,-0.234617835,-0.372224615,-0.380642843,-0.240822626,0.397311736,-0.067401807
-0.033538062,0.020706964,0.113672889,0.78783031,-0.163966775,0.048143754,-0.149315473,0.176168389,0.079696098
-0.028014362,0.09608979,0.128382832,-0.186317579,0.073344182,-0.313052313,0.258515962,0.186776749,-0.21300192
0.059076259,-0.103842013,0.186155932,0.035298561,-0.41296898,0.182844696,0.45201174,-0.177081392,-0.195476308
-0.005601508,-0.004702759,0.039198268,0.031271308,0.518082882,0.334587028,-0.205339904,0.124265554,-0.227162533
