0.00E+00
0.00E+00
-0.01742
0.84989
0.70695
0.46972
0.02094
1.02115
0.92218
0.58282
0.00262
1.05413
0.93791
0.55613
0.09143
-0.06452
0.98973
0.97243
0.75878
0.23452
1.01709
-0.06864
0.19179
0.176
